scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Tragelaphus strepsiceros strepsiceros,2024-10-17 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0064781045,31.4779084658,NA,Southern Greater Kudu,https://www.inaturalist.org/observations/248151123,https://inaturalist-open-data.s3.amazonaws.com/photos/443323795/medium.jpeg,kyle_campbell1,248151123,Kudu,Mammalia,524159,3,0,2024/10/17,2024-10-17,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 21:39:24 UTC,2024-10-24 20:05:42 UTC,research,CC-BY-ND,NA,NA,false
Aepyceros melampus melampus,2024-10-17 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0064781045,31.4779084658,NA,Common Impala,https://www.inaturalist.org/observations/248151122,https://inaturalist-open-data.s3.amazonaws.com/photos/443323452/medium.jpeg,kyle_campbell1,248151122,Common Impala,Mammalia,147920,2,0,2024/10/17,2024-10-17,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 21:39:24 UTC,2024-10-30 20:30:32 UTC,research,CC-BY-ND,NA,NA,false
Tragelaphus strepsiceros strepsiceros,2024-10-17 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0064781045,31.4779084658,NA,Southern Greater Kudu,https://www.inaturalist.org/observations/248151114,https://inaturalist-open-data.s3.amazonaws.com/photos/443322982/medium.jpeg,kyle_campbell1,248151114,Kudu,Mammalia,524159,2,0,2024/10/17,2024-10-17,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 21:39:22 UTC,2024-10-24 20:05:42 UTC,research,CC-BY-ND,NA,NA,false
Aepyceros melampus melampus,2024-10-17 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0307058811,31.295070659,NA,Common Impala,https://www.inaturalist.org/observations/248146735,https://inaturalist-open-data.s3.amazonaws.com/photos/443318257/medium.jpeg,kyle_campbell1,248146735,Common Impala,Mammalia,147920,2,0,2024/10/17,2024-10-17,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 21:12:45 UTC,2024-10-30 20:30:32 UTC,research,CC-BY-ND,NA,NA,false
Aepyceros melampus melampus,2024-10-17 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0307058811,31.295070659,NA,Common Impala,https://www.inaturalist.org/observations/248146734,https://inaturalist-open-data.s3.amazonaws.com/photos/443318407/medium.jpeg,kyle_campbell1,248146734,Common Impala,Mammalia,147920,2,0,2024/10/17,2024-10-17,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 21:12:45 UTC,2024-10-30 20:30:46 UTC,research,CC-BY-ND,NA,NA,false
Aepyceros melampus melampus,2024-10-17 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0307058811,31.295070659,NA,Common Impala,https://www.inaturalist.org/observations/248146730,https://inaturalist-open-data.s3.amazonaws.com/photos/443317748/medium.jpeg,kyle_campbell1,248146730,Common Impala,Mammalia,147920,2,0,2024/10/17,2024-10-17,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 21:12:44 UTC,2024-10-30 20:30:46 UTC,research,CC-BY-ND,NA,NA,false
Aepyceros melampus melampus,2024-10-17 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0307058811,31.295070659,NA,Common Impala,https://www.inaturalist.org/observations/248146723,https://inaturalist-open-data.s3.amazonaws.com/photos/443317504/medium.jpeg,kyle_campbell1,248146723,Common Impala,Mammalia,147920,2,0,2024/10/17,2024-10-17,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 21:12:43 UTC,2024-10-30 20:30:48 UTC,research,CC-BY-ND,NA,NA,false
Aepyceros melampus melampus,2024-10-17 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0307058811,31.295070659,NA,Common Impala,https://www.inaturalist.org/observations/248146719,https://inaturalist-open-data.s3.amazonaws.com/photos/443316794/medium.jpeg,kyle_campbell1,248146719,Common Impala,Mammalia,147920,2,0,2024/10/17,2024-10-17,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 21:12:41 UTC,2024-10-30 20:30:49 UTC,research,CC-BY-ND,NA,NA,false
Aepyceros melampus melampus,2024-10-17 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0307058811,31.295070659,NA,Common Impala,https://www.inaturalist.org/observations/248146717,https://inaturalist-open-data.s3.amazonaws.com/photos/443316687/medium.jpeg,kyle_campbell1,248146717,Common Impala,Mammalia,147920,2,0,2024/10/17,2024-10-17,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 21:12:41 UTC,2024-10-30 20:30:50 UTC,research,CC-BY-ND,NA,NA,false
Aepyceros melampus melampus,2024-10-17 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0307058811,31.295070659,NA,Common Impala,https://www.inaturalist.org/observations/248146716,https://inaturalist-open-data.s3.amazonaws.com/photos/443316551/medium.jpeg,kyle_campbell1,248146716,Common Impala,Mammalia,147920,2,0,2024/10/17,2024-10-17,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 21:12:41 UTC,2024-10-30 20:30:51 UTC,research,CC-BY-ND,NA,NA,false
Aepyceros melampus melampus,2024-10-17 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0307058811,31.295070659,NA,Common Impala,https://www.inaturalist.org/observations/248146714,https://inaturalist-open-data.s3.amazonaws.com/photos/443316198/medium.jpeg,kyle_campbell1,248146714,Common Impala,Mammalia,147920,2,0,2024/10/17,2024-10-17,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 21:12:40 UTC,2024-10-30 20:30:52 UTC,research,CC-BY-ND,NA,NA,false
Aepyceros melampus melampus,2024-10-17 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0307058811,31.295070659,NA,Common Impala,https://www.inaturalist.org/observations/248146713,https://inaturalist-open-data.s3.amazonaws.com/photos/443316281/medium.jpeg,kyle_campbell1,248146713,Common Impala,Mammalia,147920,1,0,2024/10/17,2024-10-17,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 21:12:40 UTC,2024-10-30 20:30:59 UTC,research,CC-BY-ND,NA,NA,false
Aepyceros melampus melampus,2024-10-17 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0307058811,31.295070659,NA,Common Impala,https://www.inaturalist.org/observations/248146710,https://inaturalist-open-data.s3.amazonaws.com/photos/443315810/medium.jpeg,kyle_campbell1,248146710,Common Impala,Mammalia,147920,2,0,2024/10/17,2024-10-17,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 21:12:39 UTC,2024-10-30 20:31:00 UTC,research,CC-BY-ND,NA,NA,false
Giraffa giraffa giraffa,2024-10-17 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0307058811,31.295070659,NA,Southern African Giraffe,https://www.inaturalist.org/observations/248146704,https://inaturalist-open-data.s3.amazonaws.com/photos/443315632/medium.jpeg,kyle_campbell1,248146704,Southern African Giraffe,Mammalia,1510582,1,0,2024/10/17,2024-10-17,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 21:12:38 UTC,2024-10-25 19:25:50 UTC,research,CC-BY-ND,NA,NA,false
Giraffa giraffa giraffa,2024-10-17 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0307058811,31.295070659,NA,Southern African Giraffe,https://www.inaturalist.org/observations/248146700,https://inaturalist-open-data.s3.amazonaws.com/photos/443315371/medium.jpeg,kyle_campbell1,248146700,Southern African Giraffe,Mammalia,1510582,2,0,2024/10/17,2024-10-17,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 21:12:38 UTC,2024-10-25 19:25:13 UTC,research,CC-BY-ND,NA,NA,false
Giraffa giraffa giraffa,2024-10-17 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0307058811,31.295070659,NA,Southern African Giraffe,https://www.inaturalist.org/observations/248146699,https://inaturalist-open-data.s3.amazonaws.com/photos/443315308/medium.jpeg,kyle_campbell1,248146699,Southern African Giraffe,Mammalia,1510582,1,0,2024/10/17,2024-10-17,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 21:12:38 UTC,2024-10-25 19:25:57 UTC,research,CC-BY-ND,NA,NA,false
Giraffa giraffa giraffa,2024-10-17 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0307058811,31.295070659,NA,Southern African Giraffe,https://www.inaturalist.org/observations/248146692,https://inaturalist-open-data.s3.amazonaws.com/photos/443314975/medium.jpeg,kyle_campbell1,248146692,Southern African Giraffe,Mammalia,1510582,1,0,2024/10/17,2024-10-17,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 21:12:37 UTC,2024-10-25 19:25:59 UTC,research,CC-BY-ND,NA,NA,false
Giraffa giraffa giraffa,2024-10-17 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0307058811,31.295070659,NA,Southern African Giraffe,https://www.inaturalist.org/observations/248146685,https://inaturalist-open-data.s3.amazonaws.com/photos/443314481/medium.jpeg,kyle_campbell1,248146685,Southern African Giraffe,Mammalia,1510582,1,0,2024/10/17,2024-10-17,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 21:12:36 UTC,2024-10-25 19:26:00 UTC,research,CC-BY-ND,NA,NA,false
Loxodonta africana,2024-10-19 14:11:47 +0200,NA,South Africa,-24.9570579648,31.8609809381,NA,Savanna Elephant,https://www.inaturalist.org/observations/248102019,https://inaturalist-open-data.s3.amazonaws.com/photos/443233830/medium.jpeg,jean_zi,248102019,Afrikanischer Elefant,Mammalia,43694,7,0,2024-10-19 14:11:47+02:00,2024-10-19,2024-10-19 12:11:47 UTC,Pretoria,NA,30025,NA,obscured,true,NA,NA,7694408,Jeanette Zitzer,2024-10-19 17:09:37 UTC,2024-10-25 14:59:51 UTC,research,CC-BY-NC,NA,3,false
Panthera pardus pardus,2024-10-19 12:36:57 +0200,NA,South Africa,-24.7632683257,31.9958422851,NA,African Leopard,https://www.inaturalist.org/observations/248101293,https://inaturalist-open-data.s3.amazonaws.com/photos/443232551/medium.jpeg,jean_zi,248101293,Afrikanischer Leopard,Mammalia,319574,4,0,2024-10-19 12:36:57+02:00,2024-10-19,2024-10-19 10:36:57 UTC,Pretoria,NA,30047,NA,obscured,true,NA,NA,7694408,Jeanette Zitzer,2024-10-19 17:05:58 UTC,2024-10-20 18:58:11 UTC,research,CC-BY-NC,NA,3,false
Aepyceros melampus melampus,2024-10-15 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.005661913,31.4885592367,NA,Common Impala,https://www.inaturalist.org/observations/248091656,https://inaturalist-open-data.s3.amazonaws.com/photos/443212469/medium.jpeg,kyle_campbell1,248091656,Common Impala,Mammalia,147920,2,0,2024/10/15,2024-10-15,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:52 UTC,2024-10-30 20:31:02 UTC,research,CC-BY-ND,NA,NA,false
Aepyceros melampus melampus,2024-10-15 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.005661913,31.4885592367,NA,Common Impala,https://www.inaturalist.org/observations/248091633,https://inaturalist-open-data.s3.amazonaws.com/photos/443211593/medium.jpeg,kyle_campbell1,248091633,Common Impala,Mammalia,147920,1,0,2024/10/15,2024-10-15,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:49 UTC,2024-10-30 20:31:03 UTC,research,CC-BY-ND,NA,NA,false
Giraffa giraffa giraffa,2024-10-15 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.005661913,31.4885592367,NA,Southern African Giraffe,https://www.inaturalist.org/observations/248091630,https://inaturalist-open-data.s3.amazonaws.com/photos/443211624/medium.jpeg,kyle_campbell1,248091630,Southern African Giraffe,Mammalia,1510582,2,0,2024/10/15,2024-10-15,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:47 UTC,2024-10-25 19:26:04 UTC,research,CC-BY-ND,NA,NA,false
Giraffa giraffa giraffa,2024-10-15 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.005661913,31.4885592367,NA,Southern African Giraffe,https://www.inaturalist.org/observations/248091629,https://inaturalist-open-data.s3.amazonaws.com/photos/443211332/medium.jpeg,kyle_campbell1,248091629,Southern African Giraffe,Mammalia,1510582,1,0,2024/10/15,2024-10-15,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:47 UTC,2024-10-25 19:26:05 UTC,research,CC-BY-ND,NA,NA,false
Giraffa giraffa giraffa,2024-10-15 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.005661913,31.4885592367,NA,Southern African Giraffe,https://www.inaturalist.org/observations/248091628,https://inaturalist-open-data.s3.amazonaws.com/photos/443211458/medium.jpeg,kyle_campbell1,248091628,Southern African Giraffe,Mammalia,1510582,1,0,2024/10/15,2024-10-15,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:47 UTC,2024-10-25 19:26:09 UTC,research,CC-BY-ND,NA,NA,false
Giraffa giraffa giraffa,2024-10-15 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.005661913,31.4885592367,NA,Southern African Giraffe,https://www.inaturalist.org/observations/248091619,https://inaturalist-open-data.s3.amazonaws.com/photos/443211249/medium.jpeg,kyle_campbell1,248091619,Southern African Giraffe,Mammalia,1510582,1,0,2024/10/15,2024-10-15,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:46 UTC,2024-10-25 19:26:10 UTC,research,CC-BY-ND,NA,NA,false
Raphicerus campestris,2024-10-15 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.005661913,31.4885592367,NA,Steenbok,https://www.inaturalist.org/observations/248091607,https://inaturalist-open-data.s3.amazonaws.com/photos/443210648/medium.jpeg,kyle_campbell1,248091607,Steenbok,Mammalia,42375,0,0,2024/10/15,2024-10-15,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:44 UTC,2024-10-19 16:35:17 UTC,research,CC-BY-ND,NA,NA,false
Giraffa giraffa giraffa,2024-10-15 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.005661913,31.4885592367,NA,Southern African Giraffe,https://www.inaturalist.org/observations/248091604,https://inaturalist-open-data.s3.amazonaws.com/photos/443210469/medium.jpeg,kyle_campbell1,248091604,Southern African Giraffe,Mammalia,1510582,1,0,2024/10/15,2024-10-15,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:44 UTC,2024-10-25 19:33:09 UTC,research,CC-BY-ND,NA,NA,false
Giraffa giraffa giraffa,2024-10-15 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.005661913,31.4885592367,NA,Southern African Giraffe,https://www.inaturalist.org/observations/248091601,https://inaturalist-open-data.s3.amazonaws.com/photos/443210281/medium.jpeg,kyle_campbell1,248091601,Southern African Giraffe,Mammalia,1510582,1,0,2024/10/15,2024-10-15,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:43 UTC,2024-10-25 19:33:09 UTC,research,CC-BY-ND,NA,NA,false
Giraffa giraffa giraffa,2024-10-15 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.005661913,31.4885592367,NA,Southern African Giraffe,https://www.inaturalist.org/observations/248091598,https://inaturalist-open-data.s3.amazonaws.com/photos/443210207/medium.jpeg,kyle_campbell1,248091598,Southern African Giraffe,Mammalia,1510582,2,0,2024/10/15,2024-10-15,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:43 UTC,2024-10-25 19:33:11 UTC,research,CC-BY-ND,NA,NA,false
Giraffa giraffa giraffa,2024-10-15 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.005661913,31.4885592367,NA,Southern African Giraffe,https://www.inaturalist.org/observations/248091588,https://inaturalist-open-data.s3.amazonaws.com/photos/443209918/medium.jpeg,kyle_campbell1,248091588,Southern African Giraffe,Mammalia,1510582,1,0,2024/10/15,2024-10-15,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:42 UTC,2024-10-25 19:33:12 UTC,research,CC-BY-ND,NA,NA,false
Giraffa giraffa giraffa,2024-10-15 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0241350268,31.3365932061,NA,Southern African Giraffe,https://www.inaturalist.org/observations/248091557,https://inaturalist-open-data.s3.amazonaws.com/photos/443207897/medium.jpeg,kyle_campbell1,248091557,Southern African Giraffe,Mammalia,1510582,1,0,2024/10/15,2024-10-15,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:37 UTC,2024-10-25 19:33:14 UTC,research,CC-BY-ND,NA,NA,false
Giraffa giraffa giraffa,2024-10-15 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0241350268,31.3365932061,NA,Southern African Giraffe,https://www.inaturalist.org/observations/248091556,https://inaturalist-open-data.s3.amazonaws.com/photos/443207862/medium.jpeg,kyle_campbell1,248091556,Southern African Giraffe,Mammalia,1510582,1,0,2024/10/15,2024-10-15,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:37 UTC,2024-10-25 19:33:15 UTC,research,CC-BY-ND,NA,NA,false
Phacochoerus africanus,2024-10-15 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.005661913,31.4885592367,NA,Common Warthog,https://www.inaturalist.org/observations/248091554,https://inaturalist-open-data.s3.amazonaws.com/photos/443208144/medium.jpeg,kyle_campbell1,248091554,Common Warthog,Mammalia,42122,0,0,2024/10/15,2024-10-15,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:36 UTC,2024-10-19 16:36:56 UTC,research,CC-BY-ND,NA,NA,false
Aepyceros melampus melampus,2024-10-15 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.005661913,31.4885592367,NA,Common Impala,https://www.inaturalist.org/observations/248091553,https://inaturalist-open-data.s3.amazonaws.com/photos/443207963/medium.jpeg,kyle_campbell1,248091553,Common Impala,Mammalia,147920,1,0,2024/10/15,2024-10-15,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:36 UTC,2024-10-30 20:31:04 UTC,research,CC-BY-ND,NA,NA,false
Giraffa giraffa giraffa,2024-10-15 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0241350268,31.3365932061,NA,Southern African Giraffe,https://www.inaturalist.org/observations/248091552,https://inaturalist-open-data.s3.amazonaws.com/photos/443207776/medium.jpeg,kyle_campbell1,248091552,Southern African Giraffe,Mammalia,1510582,2,0,2024/10/15,2024-10-15,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:36 UTC,2024-10-25 19:33:17 UTC,research,CC-BY-ND,NA,NA,false
Giraffa giraffa giraffa,2024-10-15 00:00:00 +0200,NA,"Ehlanzeni District Municipality, South Africa",-25.0241350268,31.3365932061,NA,Southern African Giraffe,https://www.inaturalist.org/observations/248091546,https://inaturalist-open-data.s3.amazonaws.com/photos/443207347/medium.jpeg,kyle_campbell1,248091546,Southern African Giraffe,Mammalia,1510582,1,0,2024/10/15,2024-10-15,,Pretoria,2000,2000,NA,open,false,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:35 UTC,2024-10-25 19:33:27 UTC,research,CC-BY-ND,NA,NA,false
Loxodonta africana,2024-10-15 00:00:00 +0200,NA,"Kruger National Park, ZA-MP-EH, ZA-MP, ZA",-25.1895923093,31.3880485205,NA,Savanna Elephant,https://www.inaturalist.org/observations/248091540,https://inaturalist-open-data.s3.amazonaws.com/photos/443207299/medium.jpeg,kyle_campbell1,248091540,Savanna Elephant,Mammalia,43694,3,0,2024/10/15,2024-10-15,,Pretoria,2000,30003,NA,obscured,true,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:34 UTC,2024-10-22 16:07:18 UTC,research,CC-BY-ND,NA,NA,false
Loxodonta africana,2024-10-15 00:00:00 +0200,NA,"Kruger National Park, ZA-MP-EH, ZA-MP, ZA",-25.0473546543,31.2172797913,NA,Savanna Elephant,https://www.inaturalist.org/observations/248091534,https://inaturalist-open-data.s3.amazonaws.com/photos/443207095/medium.jpeg,kyle_campbell1,248091534,Savanna Elephant,Mammalia,43694,4,0,2024/10/15,2024-10-15,,Pretoria,2000,30003,NA,obscured,true,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:33 UTC,2024-10-22 16:05:52 UTC,research,CC-BY-ND,NA,NA,false
Loxodonta africana,2024-10-15 00:00:00 +0200,NA,"Kruger National Park, ZA-MP-EH, ZA-MP, ZA",-25.0243271239,31.365786953,NA,Savanna Elephant,https://www.inaturalist.org/observations/248091527,https://inaturalist-open-data.s3.amazonaws.com/photos/443206924/medium.jpeg,kyle_campbell1,248091527,Savanna Elephant,Mammalia,43694,3,0,2024/10/15,2024-10-15,,Pretoria,2000,30003,NA,obscured,true,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:33 UTC,2024-10-22 16:06:49 UTC,research,CC-BY-ND,NA,NA,false
Loxodonta africana,2024-10-15 00:00:00 +0200,NA,"Kruger National Park, ZA-MP-EH, ZA-MP, ZA",-25.0522245832,31.2242737365,NA,Savanna Elephant,https://www.inaturalist.org/observations/248091526,https://inaturalist-open-data.s3.amazonaws.com/photos/443206648/medium.jpeg,kyle_campbell1,248091526,Savanna Elephant,Mammalia,43694,3,0,2024/10/15,2024-10-15,,Pretoria,2000,30003,NA,obscured,true,NA,NA,5171908,Kyle Campbell,2024-10-19 16:11:32 UTC,2024-10-22 16:07:21 UTC,research,CC-BY-ND,NA,NA,false
